OBJECTID,Offense,BORO_NM,Latitude,Longitude
247407,ROBBERY,MANHATTAN,40.78384397,-73.97998787
247417,ROBBERY,MANHATTAN,40.7394087,-73.97669936
247449,ROBBERY,MANHATTAN,40.74444303,-73.97905779
247555,ROBBERY,MANHATTAN,40.761865,-73.966355
247558,ROBBERY,BROOKLYN,40.665018,-73.957111
247570,ROBBERY,MANHATTAN,40.819523,-73.953639
247582,ROBBERY,MANHATTAN,40.813196,-73.958257
247663,ROBBERY,MANHATTAN,40.807094,-73.943873
247674,ROBBERY,MANHATTAN,40.836729,-73.944435
247681,ROBBERY,MANHATTAN,40.83015535,-73.93962552
247684,ROBBERY,MANHATTAN,40.817536,-73.942071
247696,ROBBERY,QUEENS,40.754155,-73.944651
247710,ROBBERY,QUEENS,40.75017673,-73.93984237
247713,ROBBERY,MANHATTAN,40.798962,-73.941373
247730,ROBBERY,MANHATTAN,40.78962425,-73.94006674
247747,ROBBERY,MANHATTAN,40.811529,-73.940633
247751,ROBBERY,MANHATTAN,40.847678,-73.934933
247766,ROBBERY,MANHATTAN,40.793778,-73.937034
247774,ROBBERY,BROOKLYN,40.641509,-73.939447
247775,ROBBERY,BROOKLYN,40.649265,-73.928163
247782,ROBBERY,MANHATTAN,40.820772,-73.935986
247844,RAPE,BROOKLYN,40.6894643,-73.92402909
247868,ROBBERY,BROOKLYN,40.707114,-73.922315
247881,ROBBERY,BROOKLYN,40.699606,-73.919752
247896,ROBBERY,BRONX,40.850533,-73.918402
247905,ROBBERY,BRONX,40.81606684,-73.91764393
247937,RAPE,BROOKLYN,40.67113,-73.91350206
247979,ROBBERY,BROOKLYN,40.678727,-73.908209
248007,ROBBERY,BRONX,40.837969,-73.907149
248018,ROBBERY,BRONX,40.851251,-73.905362
248026,ROBBERY,BRONX,40.857926,-73.901426
248045,ROBBERY,BRONX,40.862614,-73.900682
248056,ROBBERY,BRONX,40.862614,-73.900682
248063,ROBBERY,BROOKLYN,40.63038472,-73.89499957
248108,ROBBERY,BRONX,40.85297835,-73.88891158
248120,ROBBERY,BRONX,40.831467,-73.89126
248128,ROBBERY,QUEENS,40.7471,-73.883841
248153,MURDER & NON-NEGL. MANSLAUGHTER,BRONX,40.843558,-73.879842
248254,ROBBERY,BRONX,40.891901,-73.861593
248291,MURDER & NON-NEGL. MANSLAUGHTER,BRONX,40.869433,-73.852291
248386,ROBBERY,BRONX,40.868948,-73.837805
248400,ROBBERY,BRONX,40.885051,-73.836791
248439,ROBBERY,QUEENS,40.74643169,-73.80335091
248452,ROBBERY,QUEENS,40.707345,-73.78913
248522,ROBBERY,QUEENS,40.669338,-73.741423
248535,ROBBERY,QUEENS,40.718337,-73.735695
248620,ROBBERY,STATEN ISLAND,40.625819,-74.078759
248627,ROBBERY,BROOKLYN,40.63932063,-74.02355034
248628,ROBBERY,BROOKLYN,40.675465,-74.015114
248709,MURDER & NON-NEGL. MANSLAUGHTER,BROOKLYN,40.644215,-73.995253
248761,ROBBERY,MANHATTAN,40.729719,-73.990328
248768,ROBBERY,MANHATTAN,40.750423,-73.98928
248804,ROBBERY,BROOKLYN,40.664124,-73.987202
248806,ROBBERY,MANHATTAN,40.754676,-73.986752
248866,ROBBERY,BROOKLYN,40.57615688,-73.97598385
248922,ROBBERY,MANHATTAN,40.74034663,-73.9731337
248975,ROBBERY,MANHATTAN,40.81126605,-73.95780983
248983,ROBBERY,BROOKLYN,40.70425702,-73.96720804
249009,ROBBERY,BROOKLYN,40.72173269,-73.95805771
249024,ROBBERY,MANHATTAN,40.779834,-73.955339
249033,ROBBERY,BROOKLYN,40.69330874,-73.95309919
249100,ROBBERY,MANHATTAN,40.81150837,-73.94647728
249147,ROBBERY,MANHATTAN,40.837472,-73.939417
249175,ROBBERY,BROOKLYN,40.6513263,-73.93905218
249244,ROBBERY,MANHATTAN,40.80466923,-73.93218238
249336,ROBBERY,BROOKLYN,40.66027745,-73.92574771
249359,ROBBERY,BROOKLYN,40.70268641,-73.92082796
249380,ROBBERY,BRONX,40.834776,-73.916017
249398,ROBBERY,BRONX,40.82983,-73.917697
249426,ROBBERY,QUEENS,40.699629,-73.910369
249440,ROBBERY,BROOKLYN,40.633597,-73.913698
249454,ROBBERY,BRONX,40.850816,-73.904904
249471,ROBBERY,BRONX,40.873944,-73.908788
249498,ROBBERY,BRONX,40.84744,-73.905071
249549,ROBBERY,QUEENS,40.70049926,-73.90020149
249558,ROBBERY,BRONX,40.838493,-73.899499
249573,ROBBERY,BRONX,40.84665856,-73.89617624
249599,ROBBERY,BROOKLYN,40.676356,-73.891717
249613,ROBBERY,BROOKLYN,40.668749,-73.894035
249614,ROBBERY,BRONX,40.87022709,-73.88715808
249628,ROBBERY,QUEENS,40.747042,-73.891468
249644,ROBBERY,QUEENS,40.729024,-73.890429
249650,ROBBERY,BROOKLYN,40.66065643,-73.88578611
249749,ROBBERY,BRONX,40.82780079,-73.86541965
249775,ROBBERY,BRONX,40.87139088,-73.86426478
249780,ROBBERY,BRONX,40.830524,-73.867956
249788,ROBBERY,BRONX,40.835997,-73.861028
249819,ROBBERY,QUEENS,40.750559,-73.855309
249824,ROBBERY,BRONX,40.89575,-73.853373
249854,ROBBERY,BRONX,40.838502,-73.847964
249876,ROBBERY,QUEENS,40.683354,-73.834438
249895,ROBBERY,QUEENS,40.754981,-73.844435
249904,ROBBERY,QUEENS,40.698669,-73.830247
249920,RAPE,QUEENS,40.7623158,-73.827448
249965,ROBBERY,BRONX,40.826797,-73.820433
249984,ROBBERY,QUEENS,40.674258,-73.800241
250043,ROBBERY,QUEENS,40.734355,-73.711835
250083,ROBBERY,STATEN ISLAND,40.550145,-74.17089
250084,ROBBERY,STATEN ISLAND,40.613033,-74.123317
250160,ROBBERY,STATEN ISLAND,40.611647,-74.070934
250191,ROBBERY,MANHATTAN,40.723628,-73.998298
250316,ROBBERY,MANHATTAN,40.750423,-73.98928
250380,ROBBERY,MANHATTAN,40.71945802,-73.98193001
250390,ROBBERY,MANHATTAN,40.749387,-73.982823
250407,ROBBERY,MANHATTAN,40.74673,-73.978437
250439,RAPE,BROOKLYN,40.68078561,-73.97447512
250453,ROBBERY,MANHATTAN,40.7588,-73.974907
250456,ROBBERY,MANHATTAN,40.78529359,-73.96933478
250528,ROBBERY,BROOKLYN,40.597671,-73.95713
250537,RAPE,MANHATTAN,40.81480348,-73.95628448
250551,ROBBERY,MANHATTAN,40.825026,-73.954016
250578,ROBBERY,MANHATTAN,40.777375,-73.950558
250581,ROBBERY,BROOKLYN,40.652566,-73.951216
250611,ROBBERY,BROOKLYN,40.680985,-73.950442
250658,ROBBERY,MANHATTAN,40.83512347,-73.94551147
250680,MURDER & NON-NEGL. MANSLAUGHTER,BROOKLYN,40.694515,-73.940339
250688,MURDER & NON-NEGL. MANSLAUGHTER,MANHATTAN,40.819072,-73.942811
250708,ROBBERY,BROOKLYN,40.701728,-73.937673
250713,ROBBERY,MANHATTAN,40.80113988,-73.93768695
250752,ROBBERY,BROOKLYN,40.69826,-73.933745
250784,ROBBERY,MANHATTAN,40.80079251,-73.93491693
250793,ROBBERY,BRONX,40.830994,-73.926846
250797,ROBBERY,BRONX,40.832025,-73.9259
250800,ROBBERY,BROOKLYN,40.676697,-73.924809
250805,ROBBERY,BRONX,40.8193498,-73.93057774
250835,ROBBERY,BROOKLYN,40.662511,-73.927011
250838,ROBBERY,BROOKLYN,40.669696,-73.922506
250901,ROBBERY,BRONX,40.817703,-73.915395
250905,ROBBERY,BROOKLYN,40.702272,-73.915962
250918,ROBBERY,BRONX,40.81569842,-73.9167701
250926,ROBBERY,BRONX,40.831509,-73.910056
250934,ROBBERY,BRONX,40.828789,-73.912609
250948,ROBBERY,BRONX,40.84525339,-73.90934182
250949,ROBBERY,QUEENS,40.70149457,-73.90546554
250953,ROBBERY,BRONX,40.85640351,-73.90729865
250958,ROBBERY,BRONX,40.86277852,-73.90615817
250967,ROBBERY,BRONX,40.853645,-73.906891
251019,ROBBERY,QUEENS,40.75778203,-73.89983411
251031,ROBBERY,BRONX,40.822795,-73.900325
251033,ROBBERY,BRONX,40.824739,-73.898854
251064,ROBBERY,BROOKLYN,40.667761,-73.895318
251066,ROBBERY,BRONX,40.82364208,-73.89390335
251089,MURDER & NON-NEGL. MANSLAUGHTER,BRONX,40.83038,-73.887723
251097,ROBBERY,BRONX,40.849401,-73.89018
251104,MURDER & NON-NEGL. MANSLAUGHTER,BRONX,40.821729,-73.892866
251121,ROBBERY,QUEENS,40.747487,-73.885321
251130,ROBBERY,BRONX,40.847759,-73.889154
251161,ROBBERY,BRONX,40.84095244,-73.87937599
251197,ROBBERY,QUEENS,40.74436194,-73.87878579
251210,ROBBERY,QUEENS,40.744356,-73.883242
251218,RAPE,BROOKLYN,40.67135982,-73.88181102
251242,ROBBERY,BROOKLYN,40.68294051,-73.86716143
251259,MURDER & NON-NEGL. MANSLAUGHTER,BRONX,40.890278,-73.859105
251274,ROBBERY,BROOKLYN,40.672777,-73.866472
251357,ROBBERY,BRONX,40.88780234,-73.86045187
251358,ROBBERY,BRONX,40.89532781,-73.85128493
251412,ROBBERY,BRONX,40.85009,-73.833039
251418,ROBBERY,BRONX,40.842419,-73.834723
251581,ROBBERY,STATEN ISLAND,40.626237,-74.175155
251604,ROBBERY,STATEN ISLAND,40.59535,-74.086097
251625,ROBBERY,STATEN ISLAND,40.63401,-74.16626
251634,ROBBERY,BROOKLYN,40.652174,-74.013721
251655,ROBBERY,STATEN ISLAND,40.636249,-74.076013
251664,ROBBERY,BROOKLYN,40.637053,-74.035256
251683,ROBBERY,MANHATTAN,40.740098,-74.002272
251707,ROBBERY,BROOKLYN,40.63202802,-74.03344819
251736,ROBBERY,BROOKLYN,40.655661,-74.008199
251877,ROBBERY,MANHATTAN,40.729482,-73.987029
251894,ROBBERY,MANHATTAN,40.724111,-73.986388
251902,ROBBERY,MANHATTAN,40.775054,-73.987944
251961,ROBBERY,BROOKLYN,40.68376454,-73.97875956
251963,ROBBERY,BROOKLYN,40.595698,-73.97519
252112,ROBBERY,BROOKLYN,40.62236,-73.953757
252144,ROBBERY,MANHATTAN,40.82009753,-73.95507644
252209,ROBBERY,MANHATTAN,40.82523249,-73.94760441
252248,ROBBERY,MANHATTAN,40.79862668,-73.93952048
252287,ROBBERY,MANHATTAN,40.797341,-73.937528
252313,ROBBERY,MANHATTAN,40.79989151,-73.93858386
252359,RAPE,BROOKLYN,40.67449569,-73.93057133
252367,ROBBERY,BRONX,40.822622,-73.930942
252398,ROBBERY,BRONX,40.80718672,-73.9242798
252437,ROBBERY,BROOKLYN,40.691648,-73.923913
252460,ROBBERY,BROOKLYN,40.670198,-73.92394
252532,RAPE,QUEENS,40.76949512,-73.91502417
252539,RAPE,BRONX,40.82227104,-73.91169778
252545,ROBBERY,BROOKLYN,40.663326,-73.909113
252580,ROBBERY,BROOKLYN,40.66339282,-73.91399726
252581,ROBBERY,BRONX,40.855262,-73.910779
252585,ROBBERY,BRONX,40.88660866,-73.90703591
252638,ROBBERY,BROOKLYN,40.680926,-73.904041
252639,ROBBERY,BRONX,40.862797,-73.906854
252736,ROBBERY,BRONX,40.85859895,-73.88834547
252784,ROBBERY,QUEENS,40.750376,-73.888215
252790,ROBBERY,BRONX,40.840317,-73.889146
252795,ROBBERY,BRONX,40.824819,-73.89162
252817,ROBBERY,BRONX,40.85390908,-73.8836288
252843,ROBBERY,BRONX,40.837962,-73.885259
252845,ROBBERY,BRONX,40.841564,-73.883332
252847,ROBBERY,BRONX,40.85712847,-73.88079263
252889,ROBBERY,BRONX,40.867292,-73.870473
252910,ROBBERY,BRONX,40.82975345,-73.87373034
252979,ROBBERY,BRONX,40.867337,-73.860027
253000,ROBBERY,QUEENS,40.750311,-73.861928
253006,ROBBERY,BRONX,40.825847,-73.85769
253032,RAPE,BRONX,40.88731363,-73.84727176
253039,ROBBERY,BRONX,40.850528,-73.85381
253065,ROBBERY,BRONX,40.84424,-73.839868
253077,ROBBERY,QUEENS,40.76099371,-73.82442142
253104,ROBBERY,BRONX,40.852209,-73.83373
253121,ROBBERY,QUEENS,40.67576517,-73.81684065
253157,ROBBERY,QUEENS,40.697055,-73.814665
253194,ROBBERY,QUEENS,40.599224,-73.764932
253242,ROBBERY,QUEENS,40.704267,-73.770358
253277,MURDER & NON-NEGL. MANSLAUGHTER,STATEN ISLAND,40.62676,-74.154365
253292,ROBBERY,STATEN ISLAND,40.63457814,-74.14583171
253306,ROBBERY,STATEN ISLAND,40.63776,-74.076476
253345,ROBBERY,MANHATTAN,40.7338223,-74.01021866
253381,ROBBERY,BROOKLYN,40.63597,-74.007272
253396,ROBBERY,MANHATTAN,40.715498,-74.005198
253397,ROBBERY,MANHATTAN,40.729083,-74.004475
253459,RAPE,MANHATTAN,40.7535327,-73.99453689
253468,ROBBERY,BROOKLYN,40.573755,-73.992877
253517,ROBBERY,MANHATTAN,40.757171,-73.991693
253627,ROBBERY,MANHATTAN,40.750651,-73.982949
253642,ROBBERY,MANHATTAN,40.750651,-73.982949
253802,ROBBERY,BROOKLYN,40.717004,-73.958617
253809,ROBBERY,BROOKLYN,40.650531,-73.9611
253814,ROBBERY,MANHATTAN,40.811938,-73.957318
253833,ROBBERY,BROOKLYN,40.64481987,-73.9539945
253931,RAPE,MANHATTAN,40.81591308,-73.94514931
253938,ROBBERY,BROOKLYN,40.60257551,-73.94331367
253958,MURDER & NON-NEGL. MANSLAUGHTER,BROOKLYN,40.686388,-73.949096
253987,ROBBERY,BROOKLYN,40.67988913,-73.9403276
254007,ROBBERY,BROOKLYN,40.63925953,-73.93776245
254020,ROBBERY,BROOKLYN,40.63023717,-73.93245331
254085,ROBBERY,BROOKLYN,40.649145,-73.930103
254129,ROBBERY,BROOKLYN,40.678975,-73.923549
254229,ROBBERY,BROOKLYN,40.65549,-73.917952
254270,ROBBERY,BRONX,40.90329,-73.910826
254275,ROBBERY,BROOKLYN,40.70249932,-73.91632355
254296,ROBBERY,BRONX,40.810491,-73.906574
254302,ROBBERY,BRONX,40.823698,-73.907244
254338,ROBBERY,BROOKLYN,40.66995989,-73.90888435
254380,ROBBERY,BRONX,40.821825,-73.900729
254383,ROBBERY,BROOKLYN,40.670022,-73.904042
254417,ROBBERY,BRONX,40.822983,-73.896869
254418,RAPE,BRONX,40.8441566,-73.90060545
254439,ROBBERY,BRONX,40.858031,-73.889887
254450,ROBBERY,BRONX,40.843483,-73.889794
254454,ROBBERY,BRONX,40.85935238,-73.8897794
254508,ROBBERY,BROOKLYN,40.64802,-73.881947
254598,ROBBERY,QUEENS,40.75179332,-73.86994763
254640,ROBBERY,BRONX,40.83226,-73.865013
254642,ROBBERY,QUEENS,40.761326,-73.865428
254643,ROBBERY,BRONX,40.85973231,-73.85596657
254644,ROBBERY,BRONX,40.846525,-73.848479
254673,ROBBERY,BRONX,40.848661,-73.845032
254682,ROBBERY,QUEENS,40.683677,-73.85648025
254743,ROBBERY,QUEENS,40.76026994,-73.83048405
254766,ROBBERY,QUEENS,40.587391,-73.812603
254792,ROBBERY,QUEENS,40.686598,-73.823238
254793,ROBBERY,QUEENS,40.689566,-73.796374
254816,ROBBERY,QUEENS,40.706519,-73.791995
254903,ROBBERY,QUEENS,40.682151,-73.753759
254911,ROBBERY,QUEENS,40.69404352,-73.73664394
254916,MURDER & NON-NEGL. MANSLAUGHTER,MANHATTAN,,
254998,ROBBERY,BROOKLYN,40.675675,-74.009455
255022,ROBBERY,MANHATTAN,40.73283736,-74.00212163
255032,ROBBERY,BROOKLYN,40.579981,-74.002726
255046,ROBBERY,MANHATTAN,40.754188,-74.003147
255062,ROBBERY,MANHATTAN,40.732572,-73.999339
255066,ROBBERY,MANHATTAN,40.73231587,-74.00051236
255120,ROBBERY,MANHATTAN,40.74846849,-73.99246064
255214,ROBBERY,BROOKLYN,40.621153,-73.988136
255375,ROBBERY,BROOKLYN,40.65021012,-73.95997663
255376,ROBBERY,BROOKLYN,40.576707,-73.961289
255385,ROBBERY,BROOKLYN,40.688096,-73.957059
255396,ROBBERY,MANHATTAN,40.80767,-73.964144
255418,ROBBERY,MANHATTAN,40.779159,-73.954784
255429,ROBBERY,MANHATTAN,40.77427864,-73.95939299
255440,ROBBERY,BROOKLYN,40.644116,-73.956102
255471,ROBBERY,MANHATTAN,40.825831,-73.949027
255495,ROBBERY,MANHATTAN,40.798158,-73.950401
255509,ROBBERY,MANHATTAN,40.821137,-73.950603
255686,ROBBERY,BRONX,40.8193498,-73.93057773
255720,ROBBERY,BROOKLYN,40.60648083,-73.92769108
