OBJECTID,Offense,BORO_NM,Latitude,Longitude,geometry
29481,ROBBERY,BROOKLYN,40.616317,-74.028114,POINT (4521387.726338181 -12526909.11876177)
29753,RAPE,BROOKLYN,40.57664598,-73.9764804,POINT (4516971.568592531 -12506053.32884993)
29802,ROBBERY,BROOKLYN,40.67443226,-73.9669343,POINT (4527857.0874887 -12502204.64770402)
29805,ROBBERY,BROOKLYN,40.63722174,-73.95979706,POINT (4523714.831350147 -12499328.59914944)
29890,ROBBERY,BROOKLYN,40.72045156,-73.95270851,POINT (4532979.932531362 -12496473.40402626)
30076,MURDER & NON-NEGL. MANSLAUGHTER,BROOKLYN,40.626762,-73.931618,POINT (4522550.458419517 -12487985.62000407)
30149,ROBBERY,BROOKLYN,40.69458,-73.921757,POINT (4530099.923646134 -12484020.8242407)
30162,ROBBERY,BROOKLYN,40.661934,-73.921029,POINT (4526465.787549698 -12483728.21235073)
30427,ROBBERY,BROOKLYN,40.6785,-73.898397,POINT (4528309.906234179 -12474637.94716456)
30436,ROBBERY,BROOKLYN,40.637802,-73.890132,POINT (4523779.425597874 -12471321.36570948)
30469,ROBBERY,BROOKLYN,40.655532,-73.884096,POINT (4525753.120169639 -12468900.28441964)
31255,ROBBERY,BROOKLYN,40.576464,-73.963143,POINT (4516951.310671597 -12500676.73627962)
31322,ROBBERY,BROOKLYN,40.595547,-73.953362,POINT (4519075.620514405 -12496736.57169065)
31368,ROBBERY,BROOKLYN,40.64513066,-73.94896382,POINT (4524595.248297271 -12494965.57706291)
31379,ROBBERY,BROOKLYN,40.67050427,-73.94487091,POINT (4527419.825642059 -12493317.92848735)
31381,ROBBERY,BROOKLYN,40.63288559,-73.94769778,POINT (4523232.133340143 -12494455.87422472)
31412,ROBBERY,BROOKLYN,40.678956,-73.937054,POINT (4528360.667921981 -12490172.2764793)
31651,ROBBERY,BROOKLYN,40.683016,-73.906751,POINT (4528812.625054602 -12477991.92721459)
31695,ROBBERY,BROOKLYN,40.67598,-73.904348,POINT (4528029.38111738 -12477026.99250937)
31817,RAPE,BROOKLYN,40.67135982,-73.88181102,POINT (4527515.065032407 -12467983.99349041)
31854,ROBBERY,BROOKLYN,40.68168564,-73.87156259,POINT (4528664.53005683 -12463875.8653285)
31872,ROBBERY,BROOKLYN,40.675575,-73.865744,POINT (4527984.296723609 -12461544.58875415)
32268,ROBBERY,BROOKLYN,40.642482,-73.996911,POINT (4524300.400814787 -12514297.79959857)
32460,ROBBERY,BROOKLYN,40.683291,-73.974852,POINT (4528843.23791457 -12505396.65230889)
32500,ROBBERY,BROOKLYN,40.597236,-73.961106,POINT (4519263.639134355 -12499855.96111626)
32588,RAPE,BROOKLYN,40.70654839,-73.95040063,POINT (4531432.238726551 -12495544.07867138)
32682,ROBBERY,BROOKLYN,40.67400644,-73.94454356,POINT (4527809.685423129 -12493186.16759719)
32897,ROBBERY,BROOKLYN,40.67065507,-73.91339093,POINT (4527436.61262127 -12480658.9483748)
33002,ROBBERY,BROOKLYN,40.669025,-73.89756,POINT (4527255.154058913 -12474302.00016422)
33492,ROBBERY,BROOKLYN,40.620183,-74.032401,POINT (4521818.087489587 -12528643.67047091)
33647,RAPE,BROOKLYN,40.62583755,-73.99094489,POINT (4522447.549116253 -12511889.20382541)
33714,ROBBERY,BROOKLYN,40.682811,-73.987643,POINT (4528789.804558989 -12510556.56386193)
33738,ROBBERY,BROOKLYN,40.575561,-73.980931,POINT (4516850.78917141 -12507848.4311369)
33784,ROBBERY,BROOKLYN,40.690516,-73.969312,POINT (4529647.521235552 -12503163.05131397)
33963,ROBBERY,BROOKLYN,40.680151,-73.945124,POINT (4528493.694713479 -12493419.80094996)
34231,RAPE,BROOKLYN,40.67113,-73.91350206,POINT (4527489.481587032 -12480703.59441871)
34234,ROBBERY,BROOKLYN,40.671555,-73.915989,POINT (4527536.792370619 -12481702.79141947)
34516,ROBBERY,BROOKLYN,40.67110661,-73.88143309,POINT (4527486.877824144 -12467832.45344047)
34944,ROBBERY,BROOKLYN,40.64143514,-74.01781464,POINT (4524183.864892655 -12522743.77459726)
35015,ROBBERY,BROOKLYN,40.675849,-74.004291,POINT (4528014.798264086 -12517278.41123523)
35293,ROBBERY,BROOKLYN,40.70939869,-73.96078512,POINT (4531749.532671158 -12499726.67712829)
35359,ROBBERY,BROOKLYN,40.711797,-73.952016,POINT (4532016.511319122 -12496194.53396368)
35361,ROBBERY,BROOKLYN,40.669789,-73.949116,POINT (4527340.202149879 -12495026.84678152)
35378,RAPE,BROOKLYN,40.70654839,-73.95040063,POINT (4531432.238726551 -12495544.07867138)
35385,ROBBERY,BROOKLYN,40.7361213,-73.95252779,POINT (4534724.280009026 -12496400.62792162)
35391,ROBBERY,BROOKLYN,40.69445,-73.950701,POINT (4530085.452112332 -12495665.02276616)
35430,ROBBERY,BROOKLYN,40.686388,-73.949096,POINT (4529187.994377556 -12495018.79447974)
35493,ROBBERY,BROOKLYN,40.679758,-73.937917,POINT (4528449.946153597 -12490519.48854487)
35571,ROBBERY,BROOKLYN,40.679411,-73.922053,POINT (4528411.318290291 -12484139.80199454)
35582,ROBBERY,BROOKLYN,40.675073,-73.923636,POINT (4527928.41433923 -12484776.12800866)
35596,ROBBERY,BROOKLYN,40.675073,-73.923636,POINT (4527928.41433923 -12484776.12800866)
35626,RAPE,BROOKLYN,40.67113,-73.91350206,POINT (4527489.481587032 -12480703.59441871)
35672,ROBBERY,BROOKLYN,40.64508739,-73.90636705,POINT (4524590.431502905 -12477837.74107012)
35684,ROBBERY,BROOKLYN,40.64554794,-73.90565651,POINT (4524641.699694389 -12477552.4127816)
35738,ROBBERY,BROOKLYN,40.67598376,-73.90437689,POINT (4528029.799678666 -12477038.59257679)
35918,ROBBERY,BROOKLYN,40.689088,-73.870612,POINT (4529488.557002698 -12463494.9459441)
36346,ROBBERY,BROOKLYN,40.676306,-74.005935,POINT (4528065.671271378 -12517942.56728063)
36393,ROBBERY,BROOKLYN,40.627039,-73.998633,POINT (4522581.293918466 -12514993.15589667)
36549,ROBBERY,BROOKLYN,40.577258,-73.976436,POINT (4517039.698347286 -12506035.4230272)
36613,ROBBERY,BROOKLYN,40.684454,-73.97775,POINT (4528972.702482362 -12506565.35903651)
36726,ROBBERY,BROOKLYN,40.678055,-73.949728,POINT (4528260.369060776 -12495273.25193954)
36781,RAPE,BROOKLYN,40.66412128,-73.94776484,POINT (4526709.274445521 -12494482.87134122)
36847,ROBBERY,BROOKLYN,40.62731359,-73.94181562,POINT (4522611.861137443 -12492088.25250123)
36866,ROBBERY,BROOKLYN,40.713295,-73.941926,POINT (4532183.267916331 -12492132.67365816)
37075,ROBBERY,BROOKLYN,40.638141,-73.9112,POINT (4523817.162905253 -12479778.8121062)
37101,ROBBERY,BROOKLYN,40.64554794,-73.90565651,POINT (4524641.699694389 -12477552.4127816)
37274,ROBBERY,BROOKLYN,40.671543,-73.893794,POINT (4527535.456536731 -12472790.64964387)
37906,ROBBERY,BROOKLYN,40.61809,-73.993095,POINT (4521585.095795358 -12512757.13027851)
37987,ROBBERY,BROOKLYN,40.58262,-73.986223,POINT (4517636.593456919 -12509983.53537271)
38039,ROBBERY,BROOKLYN,40.689811,-73.983233,POINT (4529569.040994542 -12508777.10898925)
38045,ROBBERY,BROOKLYN,40.60517887,-73.98017107,POINT (4520147.835378192 -12507541.88705363)
38052,ROBBERY,BROOKLYN,40.693399,-73.976837,POINT (4529968.455327508 -12506197.14178223)
38095,ROBBERY,BROOKLYN,40.5862047,-73.97034787,POINT (4518035.640435566 -12503580.63321147)
38112,ROBBERY,BROOKLYN,40.590391,-73.971614,POINT (4518501.657219874 -12504091.07365056)
38173,ROBBERY,BROOKLYN,40.71783501,-73.95772467,POINT (4532688.659517728 -12498493.73467418)
38351,ROBBERY,BROOKLYN,40.679758,-73.937917,POINT (4528449.946153597 -12490519.48854487)
38361,ROBBERY,BROOKLYN,40.679758,-73.937917,POINT (4528449.946153597 -12490519.48854487)
38439,MURDER & NON-NEGL. MANSLAUGHTER,BROOKLYN,40.688354,-73.925473,POINT (4529406.848496456 -12485514.63208378)
38538,ROBBERY,BROOKLYN,40.653822,-73.910472,POINT (4525562.763840383 -12479486.38714688)
38792,ROBBERY,BROOKLYN,40.680675,-73.87888,POINT (4528552.026126654 -12466808.82169439)
38849,ROBBERY,BROOKLYN,40.669766,-73.865736,POINT (4527337.641801591 -12461541.38403715)
38853,ROBBERY,BROOKLYN,40.67886873,-73.87086859,POINT (4528350.953070018 -12463597.76425474)
39217,ROBBERY,BROOKLYN,40.647073,-74.013582,POINT (4524811.468597019 -12521032.7365897)
39235,ROBBERY,BROOKLYN,40.634682,-74.005138,POINT (4523432.108786599 -12517620.58065201)
39247,ROBBERY,BROOKLYN,40.645002,-74.008634,POINT (4524580.925931586 -12519033.07470657)
39394,RAPE,BROOKLYN,40.69543881,-73.98322538,POINT (4530195.525938023 -12508774.03469785)
39439,ROBBERY,BROOKLYN,40.577258,-73.976436,POINT (4517039.698347286 -12506035.4230272)
39634,ROBBERY,BROOKLYN,40.62912,-73.943744,POINT (4522812.949778806 -12492864.34955072)
39702,ROBBERY,BROOKLYN,40.713006,-73.941213,POINT (4532151.096583492 -12491845.74028023)
39730,ROBBERY,BROOKLYN,40.584173,-73.932515,POINT (4517809.472626122 -12488346.39283324)
39913,ROBBERY,BROOKLYN,40.70097705,-73.91781856,POINT (4530812.039994714 -12482437.96384128)
39962,ROBBERY,BROOKLYN,40.693768,-73.907323,POINT (4530009.532219611 -12478221.63687691)
40143,ROBBERY,BROOKLYN,40.669381,-73.884397,POINT (4527294.783797636 -12469020.99668436)
40679,ROBBERY,BROOKLYN,40.604832,-73.998625,POINT (4520109.22198642 -12514989.92526919)
40681,ROBBERY,BROOKLYN,40.615073,-73.992625,POINT (4521249.244891634 -12512567.39752978)
40712,ROBBERY,BROOKLYN,40.69300799,-73.994187,POINT (4529924.928293413 -12513197.97710115)
40893,ROBBERY,BROOKLYN,40.711697,-73.960281,POINT (4532005.379370043 -12499523.57001073)
41028,ROBBERY,BROOKLYN,40.62568231,-73.94011309,POINT (4522430.267878503 -12491403.12660996)
41065,ROBBERY,BROOKLYN,40.60789832,-73.93422982,POINT (4520450.563167429 -12489036.14692853)
41101,ROBBERY,BROOKLYN,40.662511,-73.927011,POINT (4526530.018895885 -12486132.99646354)
41145,ROBBERY,BROOKLYN,40.6617,-73.919628,POINT (4526439.738788852 -12483165.13153349)
41151,ROBBERY,BROOKLYN,40.610931,-73.920761,POINT (4520788.159560769 -12483620.49583729)
41172,ROBBERY,BROOKLYN,40.682309,-73.922607,POINT (4528733.92217461 -12484362.4890622)
41234,ROBBERY,BROOKLYN,40.692047,-73.912528,POINT (4529817.951375956 -12480312.27983237)
41263,MURDER & NON-NEGL. MANSLAUGHTER,BROOKLYN,40.685512,-73.913093,POINT (4529090.478503621 -12480539.25764129)
41302,RAPE,BROOKLYN,40.64861355,-73.9052572,POINT (4524982.96183856 -12477392.06907907)
41419,ROBBERY,BROOKLYN,40.66922726,-73.89619649,POINT (4527277.669539121 -12473754.7640528)
41423,ROBBERY,BROOKLYN,40.656864,-73.894225,POINT (4525901.397731376 -12472963.59877196)
41427,ROBBERY,BROOKLYN,40.676472,-73.897039,POINT (4528084.15030685 -12474092.89478538)
41500,ROBBERY,BROOKLYN,40.666423,-73.882853,POINT (4526965.500743869 -12468401.81814613)
41896,RAPE,BROOKLYN,40.60221617,-74.0029508,POINT (4519818.029122818 -12516737.03588629)
41932,ROBBERY,BROOKLYN,40.577183,-74.000569,POINT (4517031.349385477 -12515775.01400139)
42217,ROBBERY,BROOKLYN,40.652997,-73.957965,POINT (4525470.925260479 -12498590.54648229)
42241,ROBBERY,BROOKLYN,40.681311,-73.956509,POINT (4528622.825322798 -12498004.04961417)
42254,ROBBERY,BROOKLYN,40.650799,-73.958817,POINT (4525226.245019714 -12498933.76786562)
42344,RAPE,BROOKLYN,40.64885075,-73.95101651,POINT (4525009.366821776 -12495792.06536117)
42417,ROBBERY,BROOKLYN,40.704828,-73.942792,POINT (4531240.725787784 -12492481.19567901)
42462,ROBBERY,BROOKLYN,40.690794,-73.933615,POINT (4529678.468053991 -12488788.83890343)
42548,ROBBERY,BROOKLYN,40.690024,-73.922988,POINT (4529592.75204608 -12484515.64100228)
42563,ROBBERY,BROOKLYN,40.703604,-73.924612,POINT (4531104.470731054 -12485168.48575715)
42608,ROBBERY,BROOKLYN,40.66878,-73.916827,POINT (4527227.880783668 -12482039.51500315)
42654,ROBBERY,BROOKLYN,40.683783,-73.906585,POINT (4528898.007104039 -12477925.2647098)
42956,ROBBERY,BROOKLYN,40.669766,-73.865736,POINT (4527337.641801591 -12461541.38403715)
43441,ROBBERY,BROOKLYN,40.682178,-73.988064,POINT (4528719.339321316 -12510726.46421364)
43464,ROBBERY,BROOKLYN,40.58262,-73.986223,POINT (4517636.593456919 -12509983.53537271)
43564,ROBBERY,BROOKLYN,40.597407,-73.979638,POINT (4519282.674767279 -12507326.8632584)
43677,ROBBERY,BROOKLYN,40.721456,-73.958352,POINT (4533091.746280695 -12498746.4441358)
43747,RAPE,BROOKLYN,40.66412128,-73.94776484,POINT (4526709.274445521 -12494482.87134122)
43800,ROBBERY,BROOKLYN,40.657688,-73.940965,POINT (4525993.124991789 -12491745.94027378)
44373,ROBBERY,BROOKLYN,40.66778375,-73.86241897,POINT (4527116.978740965 -12460212.74949756)
44785,RAPE,BROOKLYN,40.65815775,-74.00044115,POINT (4526045.41732259 -12515723.37864013)
44790,ROBBERY,BROOKLYN,40.577064,-74.001632,POINT (4517018.102366072 -12516204.34820882)
45084,ROBBERY,BROOKLYN,40.669258,-73.960283,POINT (4527281.091500267 -12499524.37578722)
45165,ROBBERY,BROOKLYN,40.588271,-73.949299,POINT (4518265.659899393 -12495100.52579648)
45186,ROBBERY,BROOKLYN,40.662444,-73.949362,POINT (4526522.560490003 -12495125.89089253)
45228,RAPE,BROOKLYN,40.6890014,-73.94502653,POINT (4529478.916734796 -12493380.56765039)
45441,ROBBERY,BROOKLYN,40.69951,-73.921604,POINT (4530648.728735745 -12483959.32644046)
45475,ROBBERY,BROOKLYN,40.670939,-73.921089,POINT (4527468.219564291 -12483752.32822754)
45492,ROBBERY,BROOKLYN,40.61913,-73.917218,POINT (4521700.868065782 -12482196.63173205)
45584,ROBBERY,BROOKLYN,40.653822,-73.910472,POINT (4525562.763840383 -12479486.38714688)
45730,ROBBERY,BROOKLYN,40.66785456,-73.90538705,POINT (4527124.861274109 -12477444.21017268)
45786,ROBBERY,BROOKLYN,40.651141,-73.895037,POINT (4525264.316285566 -12473289.44556511)
45926,MURDER & NON-NEGL. MANSLAUGHTER,BROOKLYN,40.676531,-73.866944,POINT (4528090.718156807 -12462025.31382199)
46005,ROBBERY,BROOKLYN,40.666017,-73.863709,POINT (4526920.305030606 -12460729.43871133)
46474,ROBBERY,BROOKLYN,40.687403,-73.993471,POINT (4529300.983660712 -12512908.92038375)
46654,ROBBERY,BROOKLYN,40.6091,-73.970431,POINT (4520584.333573125 -12503614.14587522)
46712,ROBBERY,BROOKLYN,40.64946,-73.958482,POINT (4525077.188221542 -12498798.81367834)
46796,RAPE,BROOKLYN,40.64885075,-73.95101651,POINT (4525009.366821776 -12495792.06536117)
47046,ROBBERY,BROOKLYN,40.670939,-73.921089,POINT (4527468.219564291 -12483752.32822754)
47118,RAPE,BROOKLYN,40.67113,-73.91350206,POINT (4527489.481587032 -12480703.59441871)
47913,ROBBERY,BROOKLYN,40.63775554,-74.00720617,POINT (4523774.253694332 -12518456.15011109)
48359,ROBBERY,BROOKLYN,40.701691,-73.943526,POINT (4530891.516545165 -12492776.60858123)
48433,ROBBERY,BROOKLYN,40.661273,-73.932378,POINT (4526392.205366284 -12488291.29025162)
48442,MURDER & NON-NEGL. MANSLAUGHTER,BROOKLYN,40.646171,-73.932223,POINT (4524711.058416324 -12488228.94846631)
48469,ROBBERY,BROOKLYN,40.621569,-73.935754,POINT (4521972.376303827 -12489649.27984392)
48570,ROBBERY,BROOKLYN,40.663561,-73.922839,POINT (4526646.904361218 -12484455.74651573)
48780,ROBBERY,BROOKLYN,40.633433,-73.899062,POINT (4523293.070742598 -12474904.87058097)
48878,RAPE,BROOKLYN,40.67135982,-73.88181102,POINT (4527515.065032407 -12467983.99349041)
49315,ROBBERY,BROOKLYN,40.65154416,-74.0179651,POINT (4525309.195851474 -12522804.6059362)
49473,ROBBERY,BROOKLYN,40.66563091,-73.98594929,POINT (4526877.325688406 -12509873.08780194)
49474,ROBBERY,BROOKLYN,40.585576,-73.987667,POINT (4517965.653871705 -12510566.24927574)
49538,ROBBERY,BROOKLYN,40.683723,-73.970979,POINT (4528891.327934592 -12503835.06842784)
49561,ROBBERY,BROOKLYN,40.682923,-73.964221,POINT (4528802.272341957 -12501111.13947228)
49584,ROBBERY,BROOKLYN,40.66775,-73.957575,POINT (4527113.221708151 -12498433.44402459)
49752,ROBBERY,BROOKLYN,40.68499,-73.938444,POINT (4529032.369729428 -12490731.52616671)
49772,ROBBERY,BROOKLYN,40.593578,-73.932813,POINT (4518856.432437032 -12488466.25258321)
49835,ROBBERY,BROOKLYN,40.675638,-73.927184,POINT (4527991.309851528 -12486202.55600934)
49862,ROBBERY,BROOKLYN,40.587513,-73.923389,POINT (4518181.279725372 -12484676.83623115)
49876,ROBBERY,BROOKLYN,40.70140303,-73.9185718,POINT (4530859.459871402 -12482740.66206848)
49938,ROBBERY,BROOKLYN,40.704425,-73.917927,POINT (4531195.864032995 -12482481.540862)
50255,MURDER & NON-NEGL. MANSLAUGHTER,BROOKLYN,40.670555,-73.860214,POINT (4527425.472879826 -12459329.69706136)
50271,ROBBERY,BROOKLYN,40.670555,-73.860214,POINT (4527425.472879826 -12459329.69706136)
50534,ROBBERY,BROOKLYN,40.645947,-74.009444,POINT (4524686.122850385 -12519360.38311653)
50689,ROBBERY,BROOKLYN,40.585576,-73.987667,POINT (4517965.653871705 -12510566.24927574)
50790,ROBBERY,BROOKLYN,40.71048876,-73.96196037,POINT (4531870.878708487 -12500200.2028936)
50806,ROBBERY,BROOKLYN,40.608938,-73.957842,POINT (4520566.299815618 -12498540.99838259)
50940,ROBBERY,BROOKLYN,40.640466,-73.948464,POINT (4524075.980721348 -12494764.34677546)
50955,ROBBERY,BROOKLYN,40.705692,-73.941221,POINT (4531336.90582783 -12491848.95966025)
50964,ROBBERY,BROOKLYN,40.67108,-73.940095,POINT (4527483.915612494 -12491395.84727808)
50994,ROBBERY,BROOKLYN,40.659445,-73.938347,POINT (4526188.713337112 -12490692.49786047)
51016,ROBBERY,BROOKLYN,40.668312,-73.931166,POINT (4527175.783261977 -12487803.83332167)
51031,ROBBERY,BROOKLYN,40.660631,-73.927373,POINT (4526320.738253194 -12486278.54964114)
51220,ROBBERY,BROOKLYN,40.696449,-73.905583,POINT (4530307.979774428 -12477522.8944081)
51725,MURDER & NON-NEGL. MANSLAUGHTER,BROOKLYN,,,POINT (nan nan)
51762,ROBBERY,BROOKLYN,40.653429,-74.010515,POINT (4525519.015280501 -12519793.1823603)
51795,ROBBERY,BROOKLYN,40.676322,-74.00868,POINT (4528067.452383231 -12519051.66215913)
52112,ROBBERY,BROOKLYN,40.675403,-73.958072,POINT (4527965.149771193 -12498633.6496016)
52120,ROBBERY,BROOKLYN,40.636057,-73.958962,POINT (4523585.17308644 -12498992.18172305)
52161,ROBBERY,BROOKLYN,40.670947,-73.95407,POINT (4527469.110120217 -12497021.70291401)
52214,ROBBERY,BROOKLYN,40.7108,-73.948832,POINT (4531905.525786802 -12494912.50501183)
52222,ROBBERY,BROOKLYN,40.58369,-73.947904,POINT (4517755.705312069 -12494538.89493545)
52241,ROBBERY,BROOKLYN,40.701991,-73.942324,POINT (4530924.912392403 -12492292.8466329)
52276,ROBBERY,BROOKLYN,40.712226,-73.939577,POINT (4532064.267380673 -12491187.409874)
52307,ROBBERY,BROOKLYN,40.703679,-73.938044,POINT (4531112.819692862 -12490570.58617578)
52447,ROBBERY,BROOKLYN,40.661934,-73.921029,POINT (4526465.787549698 -12483728.21235073)
52634,ROBBERY,BROOKLYN,40.663882,-73.905376,POINT (4526682.637917764 -12477439.77304404)
52782,ROBBERY,BROOKLYN,40.684053,-73.882813,POINT (4528928.063366554 -12468385.77801872)
53629,ROBBERY,BROOKLYN,40.696104,-73.952707,POINT (4530269.574550104 -12496472.79594461)
53657,ROBBERY,BROOKLYN,40.681267,-73.951246,POINT (4528617.927265204 -12495884.47285109)
53659,ROBBERY,BROOKLYN,40.641978,-73.950542,POINT (4524244.295791427 -12495601.00108112)
53727,MURDER & NON-NEGL. MANSLAUGHTER,BROOKLYN,40.630373,-73.947438,POINT (4522952.43310077 -12494351.29263505)
53948,ROBBERY,BROOKLYN,40.69902712,-73.91622332,POINT (4530594.974780031 -12481796.94372079)
54073,ROBBERY,BROOKLYN,40.646386,-73.903709,POINT (4524734.992106844 -12476770.42299174)
54101,ROBBERY,BROOKLYN,40.66380731,-73.90041498,POINT (4526674.323464996 -12475447.97445712)
54210,ROBBERY,BROOKLYN,40.67575702,-73.88737175,POINT (4528004.559097323 -12470214.10080889)
54806,ROBBERY,BROOKLYN,40.687403,-73.993471,POINT (4529300.983660712 -12512908.92038375)
54869,ROBBERY,BROOKLYN,40.585335,-73.98747829,POINT (4517938.825874424 -12510490.09405548)
54932,ROBBERY,BROOKLYN,40.695631,-73.981363,POINT (4530216.920430958 -12508022.69961125)
55006,ROBBERY,BROOKLYN,40.645813,-73.962388,POINT (4524671.206038619 -12500372.50978682)
55082,ROBBERY,BROOKLYN,40.646574,-73.956879,POINT (4524755.920171113 -12498153.0858019)
55173,ROBBERY,BROOKLYN,40.710833,-73.952387,POINT (4531909.199329998 -12496343.93221649)
55245,ROBBERY,BROOKLYN,40.65875,-73.942432,POINT (4526111.346291011 -12492336.31132298)
55315,ROBBERY,BROOKLYN,40.636833,-73.938947,POINT (4523671.557011296 -12490933.91374465)
55346,ROBBERY,BROOKLYN,40.66879784,-73.93112014,POINT (4527229.866723385 -12487785.3894909)
55399,ROBBERY,BROOKLYN,40.629158,-73.930899,POINT (4522817.179919457 -12487696.45281961)
55456,ROBBERY,BROOKLYN,40.70635,-73.9225,POINT (4531410.154052772 -12484319.47852297)
55844,ROBBERY,BROOKLYN,40.667653,-73.870458,POINT (4527102.423717544 -12463433.23728962)
56262,MURDER & NON-NEGL. MANSLAUGHTER,BROOKLYN,40.673924,-74.005219,POINT (4527800.50824431 -12517653.30379932)
56464,ROBBERY,BROOKLYN,40.701314,-73.981796,POINT (4530849.549097138 -12508197.3760775)
56489,ROBBERY,BROOKLYN,40.68057934,-73.97431601,POINT (4528541.377304166 -12505180.52057631)
56509,ROBBERY,BROOKLYN,40.579889,-73.973243,POINT (4517332.579927564 -12504747.86292618)
56608,ROBBERY,BROOKLYN,40.70622201,-73.95097462,POINT (4531395.906271145 -12495775.1978816)
56618,ROBBERY,BROOKLYN,40.641916,-73.951529,POINT (4524237.393982998 -12495998.42869329)
56812,ROBBERY,BROOKLYN,40.63692084,-73.93751242,POINT (4523681.335315367 -12490356.71101387)
56827,ROBBERY,BROOKLYN,40.670507,-73.929566,POINT (4527420.129544268 -12487160.38064241)
56891,ROBBERY,BROOKLYN,40.678493,-73.92168,POINT (4528309.126997744 -12483989.87429616)
56903,ROBBERY,BROOKLYN,40.679752,-73.92541,POINT (4528449.278236652 -12485489.30369169)
56957,RAPE,BROOKLYN,40.67113,-73.91350206,POINT (4527489.481587032 -12480703.59441871)
56970,ROBBERY,BROOKLYN,40.694805,-73.913332,POINT (4530124.970531564 -12480635.27359905)
57232,ROBBERY,BROOKLYN,40.660842,-73.885356,POINT (4526344.226665752 -12469405.60621103)
57280,ROBBERY,BROOKLYN,40.666787,-73.875728,POINT (4527006.021038517 -12465545.2816089)
